boolean,网侧W相瞬时过流,2204
boolean,直流母线瞬时过压(G),2205
boolean,控制电源欠压(G),2206
boolean,网侧模块Vce过流,2207
boolean,IGBT NTC过温,2209
boolean,主动CB侧故障,2210
boolean,软起接触器故障,2217
boolean,主接触器故障,2218
boolean,主接触器无法断开,2219
boolean,投切电容接触器故障,2221
boolean,并网柜加热回路接触器故障,2222
boolean,母线熔丝故障,2223
boolean,主熔丝故障,2224
boolean,主开关状态错,2227
boolean,UPS故障,2229
boolean,网侧驱动板未连接好,2230
boolean,并网柜(配电变压器)过温,2231
boolean,LCL过温,2232
boolean,功率柜风机过温,2235
boolean,网侧模块风机过温,2236
boolean,网侧模块温度传感器故障,2247
boolean,电网Uuv瞬时过压(G),2249
boolean,电网Uvw瞬时过压(G),2250
boolean,电网Uwu瞬时过压(G),2251
boolean,电网Uuv过压(G),2252
boolean,电网Uvw过压(G),2253
boolean,电网Uwu过压(G),2254
boolean,电网Uuv欠压(G),2255
boolean,电网Uvw欠压(G),2256
boolean,电网Uwu欠压(G),2257
boolean,电网电压不平衡(G),2258
boolean,电网过频,2259
boolean,电网欠频,2260
boolean,网侧U相过载,2262
boolean,网侧V相过载,2263
boolean,网侧W相过载,2264
boolean,网侧U相过流,2265
boolean,网侧V相过流,2266
boolean,网侧W相过流,2267
boolean,并网前连续多次故障,2269
boolean,直流母线过压(G),2271
boolean,直流母线欠压(G),2272
boolean,充电超时,2273
boolean,充电过流,2274
boolean,网侧模块过温,2275
boolean,控制柜过温,2276
boolean,控制柜过湿,2277
boolean,控制柜温度过低,2280
boolean,电网电压相序错误,2281
boolean,网侧外部CAN通信故障,2282
boolean,网侧采样零漂过大,2283
boolean,网侧接地,2284
boolean,定子接地,2285
boolean,CPLD配置故障,2286
boolean,网侧内部CAN通信故障,2288
boolean,网侧I2C通信故障,2290
boolean,网侧EEPROM参数读写故障,2291
boolean,IO内部CAN通信故障,2292
boolean,IOI2C通信故障,2294
boolean,IOEEPROM参数读写故障,2295
boolean,紧急停机,2297
boolean,转子U相瞬时过流,2298
boolean,转子V相瞬时过流,2299
boolean,转子W相瞬时过流,2300
boolean,直流母线瞬时过压(R),2301
boolean,控制电源欠压(R),2302
boolean,转子侧模块Vce过流,2303
boolean,被动Crowbar动作,2306
boolean,IGBT NTC过温,2309
boolean,并网开关无法闭合,2314
boolean,并网开关无法打开,2315
boolean,并网开关自动跳闸,2316
boolean,转子侧模块风机过温,2321
boolean,转子侧驱动板未连接好,2322
boolean,du/dt电抗器过温,2323
boolean,Crowbar连接故障,2324
boolean,码盘故障（AB脉冲丢失）,2325
boolean,码盘故障（Z脉冲丢失）,2326
boolean,转子模块温度传感器故障,2327
boolean,并网接触器无法闭合,2329
boolean,并网接触器无法断开,2330
boolean,并网接触器配置故障,2331
boolean,电网Uuv过压(R),2345
boolean,电网Uvw过压(R),2346
boolean,电网Uwu过压(R),2347
boolean,电网Uuv欠压(R),2348
boolean,电网Uvw欠压(R),2349
boolean,电网Uwu欠压(R),2350
boolean,转子U相过流,2351
boolean,定子U相过流,2354
boolean,定子V相过流,2355
boolean,定子W相过流,2356
boolean,直流母线过压(R),2357
boolean,直流母线欠压(R),2358
boolean,转子接地,2360
boolean,转子模块过温,2361
boolean,运行时电机过速,2364
boolean,运行时电机欠速,2365
boolean,并网前电机过速,2366
boolean,并网前电机欠速,2367
boolean,电网Uuv瞬时过压(R),2368
boolean,电网Uvw瞬时过压(R),2369
boolean,电网Uwu瞬时过压(R),2370
boolean,转子U相过载,2371
boolean,并网开关动作次数超限,2375
boolean,主控异常,2392
boolean,锁相失败,2393
boolean,同步失败,2394
boolean,转子相序错误（仅调试模式）,2395
